County,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,State
Guthrie,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Hamilton,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Hancock,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Hardin,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Harrison,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Henry,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,1.66494814,IA
Howard,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Humboldt,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Ida,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Iowa,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Jackson,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Jasper,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,IA
Jefferson,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,1.729561367,IA
Johnson,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Jones,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Keokuk,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Kossuth,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Lee,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,1.683671291,IA
Linn,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Louisa,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Lucas,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,1.65283316,IA
Lyon,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Madison,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Mahaska,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Marion,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,1.638699017,IA
Marshall,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,1.693837708,IA
Mills,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Mitchell,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Monona,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Monroe,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IA
Montgomery,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Muscatine,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
OBrien,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Osceola,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Page,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,1.679082283,IA
PaloAlto,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Plymouth,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Pocahontas,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Polk,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,1.631877519,IA
Pottawattamie,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Poweshiek,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Ringgold,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Sac,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Scott,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Shelby,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Sioux,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Story,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,1.662255922,IA
Tama,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,1.637922415,IA
Taylor,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,IA
Union,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
VanBuren,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IA
Wapello,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,1.663217429,IA
Warren,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Washington,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,1.643746925,IA
Wayne,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,1.6891781,IA
Webster,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Winnebago,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Winneshiek,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Woodbury,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Worth,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Wright,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,1.6286032,IA
Ada,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Adams,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Bannock,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
BearLake,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Benewah,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Bingham,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Blaine,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Boise,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Bonner,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Bonneville,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Boundary,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Butte,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Camas,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Canyon,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Caribou,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Cassia,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Clark,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Clearwater,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Custer,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Elmore,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Franklin,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Fremont,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Gem,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Gooding,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Idaho,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Jefferson,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Jerome,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Kootenai,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Latah,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Lemhi,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Lewis,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Lincoln,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Madison,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Minidoka,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
NezPerce,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Oneida,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Owyhee,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Payette,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Power,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Shoshone,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Teton,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
TwinFalls,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Valley,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Washington,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,0.8192079,ID
Adams,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Alexander,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Bond,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Boone,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Brown,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Bureau,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,1.721108013,IL
Calhoun,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Carroll,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,1.582313157,IL
Cass,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Champaign,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Christian,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Clark,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Clay,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Clinton,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Coles,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Cook,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Crawford,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Cumberland,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
DeKalb,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
DeWitt,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Douglas,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
DuPage,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Edgar,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Edwards,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Effingham,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Fayette,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Ford,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,1.698828578,IL
Franklin,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Fulton,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Gallatin,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Greene,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Grundy,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Hamilton,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Hancock,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Hardin,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Henderson,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Henry,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,1.668104975,IL
Iroquois,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,1.740204671,IL
Jackson,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Jasper,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Jefferson,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Jersey,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
JoDaviess,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,1.592599833,IL
Johnson,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Kane,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Kankakee,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Kendall,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,1.577883075,IL
Knox,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Lake,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
LaSalle,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,1.63517305,IL
Lawrence,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,1.749753,IL
Lee,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,1.5205931,IL
Livingston,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,1.587993071,IL
