"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"7755124","01304",27,0,3,"02",87000
"7755239","00100",27,0,0,"02",0
"7755570","00500",9,0,4,"06",670
"7755590","00200",6,0,2,"02",33000
"7755777","00900",18,0,2,"02",1910
"7756053","00800",15,0,1,"06",36000
"7756161","01305",21,0,2,"02",98500
"7756199","01101",18,0,6,"05",58900
"7756200","01303",22,0,2,"07",12500
"7756421","01101",0,1,1,"  ",0
"7756609","01200",30,0,4,"08",24990
"7756821","00200",6,0,2,"01",32720
"7756980","00300",7,0,0,"02",0
"7757086","01101",24,0,1,"02",46380
"7757180","00400",37,0,2,"01",24800
"7757393","00900",24,0,3,"04",58000
"7757766","01311",18,0,1,"02",30000
"7757804","01312",20,0,0,"07",0
"7758243","01308",22,0,7,"02",116960
"7758292","01200",25,0,2,"02",80000
"7758632","00800",30,0,1,"02",17800
"7758726","01101",0,1,1,"  ",0
"7758757","01000",21,0,2,"02",55900
"7759099","01101",25,0,3,"02",30000
"7759116","01309",27,0,3,"02",79480
"7759466","00900",21,0,2,"02",42900
"7759652","00701",24,0,2,"02",32200
"7759667","00200",6,0,3,"02",36900
"7759822","00600",31,0,1,"01",17100
"7759849","01312",46,0,1,"02",33480
"7759898","00100",6,0,2,"02",5300
"7760384","00800",18,0,2,"02",62600
"7760399","01200",7,0,2,"03",72900
"7760501","00702",43,0,3,"02",63910
"7760596","00702",15,0,2,"09",5310
"7760617","00702",25,0,4,"02",132000
"7760639","00702",0,2,1,"  ",0
"7760664","00702",25,0,2,"07",6100
"7760717","00300",6,0,2,"02",22200
"7760748","00600",31,0,1,"02",22000
"7760767","01312",21,0,2,"02",135800
"7761011","00100",18,0,3,"01",47500
"7761185","00600",15,0,3,"02",38000
"7761206","00500",13,0,0,"01",0
"7761415","00500",18,0,1,"01",8030
"7761683","00300",21,0,2,"02",51400
"7761997","01101",19,0,4,"02",61900
"7762005","01308",28,0,4,"02",50900
"7762061","01312",24,0,5,"02",429250
"7762069","01000",7,0,1,"02",12000
"7762402","01311",28,0,1,"07",4900
"7762478","00702",24,0,2,"02",45100
"7762591","01311",28,0,4,"02",175000
"7762646","01306",0,1,1,"  ",0
"7762773","00100",24,0,1,"02",41200
"7762870","00600",6,0,1,"02",136800
"7763106","01306",36,0,2,"08",22950
"7763184","01304",0,2,1,"  ",0
"7763463","00702",36,0,2,"09",5500
"7763655","01302",28,0,2,"02",72620
"7763700","00500",18,0,2,"02",50000
"7763722","01304",21,0,1,"09",26000
"7763735","01304",18,0,1,"08",21000
"7763992","00702",21,0,6,"02",48640
"7764025","01101",24,0,4,"02",64000
"7764256","01304",28,0,2,"02",318000
"7764390","01309",27,0,1,"02",429000
"7764493","01311",24,0,3,"02",35000
"7764540","00500",18,0,2,"02",80000
"7764661","01313",25,0,1,"02",48700
"7764746","01305",0,2,1,"  ",0
"7764762","00500",6,0,2,"01",15900
"7764922","00500",7,0,2,"02",17600
"7764983","01309",22,0,5,"02",108000
"7764985","00500",6,0,2,"02",35200
"7764998","01312",33,0,4,"02",59730
"7765062","01309",27,0,1,"02",110000
"7765172","00500",6,0,4,"05",7800
"7765193","00900",18,0,2,"02",14600
"7765365","00702",21,0,1,"09",17900
"7765544","01101",27,0,2,"02",59300
"7765841","00400",21,0,6,"02",32020
"7765899","00200",6,0,2,"01",34400
"7765986","00600",25,0,4,"02",36000
"7766479","01302",15,0,1,"04",26800
"7766701","01305",21,0,2,"02",34100
"7766709","01101",25,0,2,"02",89000
"7766844","00100",6,0,1,"02",19100
"7766872","01306",24,0,1,"08",31640
"7767056","01303",18,0,2,"02",60000
"7767322","00701",6,0,0,"03",0
"7767462","01308",16,0,1,"02",20600
"7767502","00500",6,0,2,"02",114970
"7767521","01309",25,0,2,"09",47200
"7767577","00100",6,0,4,"02",56300
"7767608","00100",9,0,2,"02",39000
"7767775","00701",27,0,4,"02",51740
"7767858","01313",27,0,4,"02",118000
"7767943","01304",24,0,1,"06",40000
"7768173","01311",28,0,4,"04",43800
"7768479","00600",7,0,5,"03",72800
"7768523","01312",15,0,1,"09",12500
"7768810","00900",6,0,4,"02",40900
"7768988","00100",6,0,2,"01",32200
"7769430","01303",15,0,2,"06",39500
"7769771","00200",6,0,2,"02",188300
"7769858","00900",21,0,1,"02",69100
"7769940","01306",31,0,2,"02",52280
"7770104","01308",3,0,0,"02",0
"7770109","01302",19,0,1,"03",14000
"7770339","01302",18,0,2,"02",91000
"7770344","00702",24,0,3,"02",29960
"7770569","01101",22,0,1,"02",148200
"7770767","01312",23,0,0,"06",0
"7770771","00701",28,0,2,"02",114000
"7771001","01102",9,0,4,"02",52000
"7771050","00500",18,0,1,"02",27800
"7771060","00900",21,0,2,"05",12400
"7771312","01304",27,0,2,"02",179500
"7771393","01200",24,0,2,"02",46700
"7771480","00900",37,0,3,"02",78400
"7771669","00800",18,0,4,"05",28000
"7771833","01307",27,0,4,"02",81900
"7772069","01301",12,0,4,"02",6650
"7772080","00900",25,0,3,"02",55000
"7772120","00300",15,0,1,"02",30450
"7772467","01305",31,0,4,"02",84000
"7772480","01308",25,0,7,"02",69500
"7772550","01309",24,0,2,"02",91000
"7772693","00500",30,0,4,"02",53200
"7772813","00800",21,0,1,"02",50200
"7772823","00702",25,0,2,"09",36300
"7772952","00701",3,0,0,"01",0
"7772972","00600",6,0,1,"02",6500
"7773078","00600",24,0,2,"02",120600
"7773482","01311",0,1,1,"  ",0
"7773553","01311",9,0,1,"02",24110
"7773571","01310",24,0,1,"07",20100
"7773639","00900",15,0,2,"02",28000
"7773717","01313",15,0,2,"02",37900
"7773824","01312",21,0,1,"02",40000
"7773831","00600",6,0,2,"06",18000
"7773838","00702",21,0,2,"01",65300
"7774222","01200",0,1,1,"  ",0
"7774464","00200",26,0,0,"02",0
"7774592","00702",36,0,3,"02",88500
"7774919","00100",9,0,2,"02",38900
"7775101","00800",24,0,1,"02",74000
"7775178","01311",12,0,3,"02",83250
"7775292","00500",16,0,2,"02",45100
"7775500","00702",25,0,3,"07",47090
"7775530","00800",12,0,5,"02",50700
"7775611","01311",28,0,4,"05",9700
"7775639","00500",6,0,3,"02",57000
"7775747","01305",25,0,5,"02",61900
"7775862","01311",22,0,4,"02",91300
"7776593","01310",22,0,1,"06",43200
"7776711","00701",18,0,1,"01",14100
"7776809","01303",21,0,3,"02",56250
"7777155","01308",31,0,2,"07",8400
"7777286","01102",6,0,2,"09",28300
"7777347","00800",25,0,2,"02",36500
"7777409","01304",18,0,1,"02",29050
"7777476","01309",27,0,3,"02",76710
"7777543","00702",18,0,2,"09",27100
"7777576","01309",6,0,5,"02",44000
"7777624","00200",6,0,2,"02",113140
"7777783","01000",12,0,1,"02",40200
"7777894","01302",21,0,4,"02",51060
"7778179","01200",15,0,2,"02",34230
"7778731","00600",6,0,2,"05",35600
"7778973","01306",31,0,3,"02",55800
"7778984","01311",25,0,2,"02",68000
"7779271","00500",6,0,3,"02",58400
"7779519","00500",7,0,0,"10",0
"7779587","01304",21,0,2,"06",48000
"7779652","00600",28,0,2,"02",12400
"7779822","01310",3,0,8,"01",80410
"7779842","01200",9,0,5,"01",36500
"7780070","01304",27,0,1,"08",6020
"7780077","00200",19,0,3,"02",283600
"7780101","01308",36,0,3,"08",35000
"7780135","00100",6,0,0,"02",0
"7780209","00800",24,0,0,"02",0
"7780249","01303",24,0,4,"02",67000
"7780836","01200",40,0,4,"02",48000
"7780885","00300",0,1,1,"  ",0
"7780894","00600",6,0,3,"02",55200
"7781124","00400",30,0,2,"01",25000
"7781154","01310",37,0,2,"02",171000
"7781245","00900",39,0,4,"02",44100
"7781384","00600",33,0,0,"02",0
"7781387","01309",15,0,6,"02",162000
"7781521","00400",31,0,3,"02",81100
"7781717","01000",24,0,5,"02",101440
"7781829","00702",0,2,1,"  ",0
"7781885","01311",25,0,2,"07",42590
"7782159","01200",6,0,2,"01",18100
"7782517","00600",28,0,4,"02",14100
"7782556","01307",19,0,9,"01",42960
"7782597","00500",6,0,2,"03",42500
"7782609","00400",34,0,1,"01",29510
"7782858","00500",28,0,1,"06",26000
"7783128","01200",6,0,4,"02",64320
"7783249","01301",21,0,4,"02",39200
"7783464","00100",10,0,0,"02",0
"7783660","00900",22,0,4,"02",75200
"7783817","01302",25,0,2,"01",8040
"7783898","01312",21,0,6,"02",87800
"7784209","01000",31,0,2,"05",4500
"7784268","00500",24,0,1,"02",14200
"7784291","01101",24,0,2,"03",61900
"7784292","00702",31,0,1,"05",7100
"7784504","00100",21,0,1,"09",40200
"7784807","00702",27,0,3,"08",45800
"7784857","00800",15,0,2,"02",68000
"7785222","01102",18,0,1,"01",0
"7785543","00800",6,0,4,"02",67100
"7785769","01101",19,0,1,"05",5900
"7785791","00300",31,0,8,"02",64600
"7785835","00200",6,0,2,"02",40500
"7785867","01000",6,0,2,"02",25200
"7785885","01102",24,0,2,"02",34400
"7785892","01302",17,0,0,"08",0
"7785970","01310",30,0,0,"06",0
"7786364","01308",22,0,5,"02",40500
"7786415","01303",15,0,1,"02",8000
"7786800","00600",27,0,0,"08",0
"7787251","00702",22,0,2,"02",46000
"7787303","01102",27,0,3,"02",78600
"7787523","01000",9,0,3,"02",21000
"7787617","00500",7,0,0,"02",0
"7787717","01101",13,0,0,"03",0
"7787730","00900",24,0,4,"03",104600
"7787762","00300",15,0,2,"01",64700
"7787804","01313",15,0,5,"02",75000
"7787860","00500",20,0,0,"03",0
"7787979","00500",20,0,0,"02",0
"7788094","01305",33,0,2,"09",65900
"7788274","01102",12,0,3,"06",16000
"7788279","01301",22,0,2,"02",47000
"7788288","00702",24,0,4,"02",299004
"7788417","01000",27,0,1,"02",29400
"7788512","00200",6,0,3,"02",26700
"7788560","01309",17,0,0,"03",0
"7788561","01312",28,0,3,"02",80000
"7788654","01000",9,0,2,"02",103500
"7788736","01310",30,0,1,"02",0
"7788911","01306",21,0,2,"02",147400
"7789040","01307",3,0,4,"02",107000
"7789086","01000",0,2,1,"  ",0
"7789210","01000",19,0,2,"01",19830
"7789515","01313",25,0,2,"07",0
"7789562","01101",25,0,3,"02",126000
"7789763","00900",18,0,1,"02",29000
"7789794","01000",3,0,3,"06",27000
"7789949","00300",15,0,2,"02",20000
"7789965","01200",18,0,2,"02",36900
"7790034","01310",18,0,1,"06",16000
"7790052","01308",40,0,1,"05",30000
"7790156","00200",6,0,2,"01",43500
"7790324","00100",6,0,2,"02",47100
"7790558","01309",24,0,2,"02",42600
"7790638","00600",19,0,2,"02",77330
"7790687","00200",6,0,2,"01",22860
"7791160","01000",6,0,2,"02",54000
"7791251","01302",6,0,3,"02",50000
"7791321","01200",6,0,2,"02",180000
"7791521","01305",18,0,1,"06",4000
"7791725","01302",22,0,2,"02",58000
"7791810","01000",7,0,1,"01",17200
"7792043","01305",19,0,3,"02",1e+05
"7792073","01309",18,0,2,"02",47800
"7792366","01306",18,0,2,"02",105700
"7792473","00400",34,0,1,"02",59000
"7792638","01310",21,0,4,"02",64500
"7792699","01303",19,0,2,"02",47700
"7792908","01307",25,0,2,"02",108060
"7793219","01000",15,0,5,"02",150000
"7793687","00300",6,0,3,"01",132800
"7793730","00100",21,0,1,"01",10000
"7793732","01102",6,0,5,"02",70500
"7793908","00100",6,0,5,"02",9400
"7794162","01000",9,0,2,"02",44000
"7794313","00400",21,0,2,"02",44840
"7794398","01102",33,0,5,"02",73100
"7794414","01307",31,0,4,"02",72000
"7794448","00500",7,0,0,"07",0
"7794498","00500",25,0,1,"06",10900
"7794646","01200",24,0,2,"09",47000
"7794742","00100",33,0,2,"04",7120
"7794810","01311",24,0,1,"01",0
"7794916","01000",21,0,1,"02",25900
"7794939","00701",21,0,3,"02",46600
"7795024","00500",28,0,3,"04",52800
"7795069","01309",24,0,4,"02",61500
"7795333","01309",18,0,2,"07",83640
"7795367","01308",21,0,5,"02",57000
"7795369","00800",24,0,1,"02",25000
"7795529","00800",24,0,2,"01",65780
"7795549","00900",9,0,2,"02",14400
"7795736","01303",40,0,2,"06",26900
"7795772","00400",27,0,2,"02",180400
"7795854","00701",25,0,2,"02",95000
"7795922","00900",18,0,3,"02",25570
"7796112","01302",21,0,1,"08",11000
"7796116","01303",34,0,5,"02",39900
"7796126","01306",37,0,4,"09",20000
"7796267","01309",28,0,3,"02",136000
"7796307","01308",21,0,3,"02",43500
"7796361","00100",15,0,2,"02",24800
"7796537","01307",18,0,2,"02",55000
"7796685","00600",9,0,1,"04",37030
"7796747","00500",9,0,2,"02",45900
"7796914","00200",6,0,1,"02",21500
"7797247","00500",16,0,1,"07",21900
"7797253","01000",22,0,1,"01",10600
"7797715","00500",9,0,2,"02",66650
"7797731","01305",31,0,2,"02",55100
"7797750","01311",15,0,5,"02",60000
"7797764","00702",12,0,5,"03",45300
"7797866","00500",16,0,2,"02",49600
"7797926","01310",25,0,6,"02",94600
"7798097","00701",18,0,4,"01",63590
"7798138","01303",26,0,0,"02",0
"7798194","01301",18,0,2,"02",14600
"7798382","01311",18,0,4,"02",34500
"7798422","01101",27,0,1,"02",10400
"7798438","01306",40,0,0,"09",0
"7798504","00600",0,2,1,"  ",0
"7798695","01309",24,0,4,"02",39200
"7798714","00100",15,0,2,"02",42900
"7798873","00200",22,0,3,"08",6100
"7799069","00500",6,0,4,"02",92600
"7799173","01102",6,0,3,"02",54000
"7799220","01312",28,0,2,"09",21500
"7799238","00701",18,0,2,"02",80000
"7799274","00400",0,1,1,"  ",0
"7799286","00500",30,0,0,"02",0
"7799443","01302",27,0,5,"02",30000
"7799837","01102",9,0,6,"02",33000
"7799958","01306",25,0,2,"02",37500
"7800030","01305",19,0,3,"02",42750
"7800031","01303",19,0,1,"02",14580
"7800231","01101",28,0,2,"01",37430
"7800323","01301",22,0,2,"02",78100
"7800399","01306",24,0,4,"09",21600
"7800490","01000",3,0,7,"02",190200
"7800541","00300",10,0,0,"02",0
"7800687","01313",21,0,1,"02",51900
"7801128","01309",0,1,1,"  ",0
"7801500","01200",37,0,5,"02",35900
"7801785","00702",27,0,4,"02",49000
"7802003","00701",9,0,2,"02",15000
"7802006","00702",25,0,2,"02",35000
"7802065","01304",0,2,1,"  ",0
"7802132","00400",28,0,2,"02",59500
"7802309","00100",6,0,0,"02",0
"7802411","01302",21,0,1,"02",37000
"7802644","00400",18,0,3,"02",27000
"7802698","00900",24,0,2,"02",41600
"7802836","00701",31,0,2,"02",43000
"7803319","00600",21,0,2,"02",51900
"7803554","01311",18,0,1,"02",18500
"7803658","01200",30,0,2,"02",57900
"7803680","01304",27,0,3,"02",148500
"7803725","01303",23,0,0,"02",0
"7803862","00701",27,0,1,"02",0
"7804101","01313",27,0,1,"03",48060
"7804118","00100",19,0,3,"02",61600
"7804257","01101",0,1,1,"  ",0
"7804540","01304",16,0,3,"02",140780
"7804675","01309",22,0,2,"02",113000
"7804758","01303",24,0,1,"05",24500
"7804783","00100",6,0,2,"01",40000
"7804811","01307",21,0,2,"01",89000
"7804860","00701",33,0,4,"02",60400
"7805044","00702",15,0,8,"02",111100
"7805083","01306",24,0,2,"06",24000
"7805176","00900",12,0,2,"02",45040
"7805229","00500",27,0,0,"02",0
"7805570","01308",27,0,2,"02",37950
"7805728","01313",43,0,3,"02",27600
"7805762","00500",24,0,2,"02",93300
"7805816","00300",20,0,0,"02",0
"7806641","01102",6,0,1,"02",8600
"7806800","00900",0,2,1,"  ",0
"7806872","01308",18,0,2,"02",44050
"7806962","01311",24,0,4,"02",107800
"7806963","00100",10,0,2,"02",18380
"7807095","01301",19,0,1,"09",9000
"7807104","01200",6,0,2,"01",43000
"7807111","01312",24,0,2,"02",49000
"7807223","01311",15,0,2,"02",68300
"7807481","00500",6,0,2,"01",40200
"7807654","01102",9,0,1,"02",25000
"7807683","01200",24,0,1,"02",25300
"7807735","00600",0,2,1,"  ",0
"7807780","00300",21,0,1,"02",25300
"7807869","01101",25,0,4,"02",73100
"7807885","01312",27,0,2,"02",45300
"7808010","01313",13,0,0,"08",0
"7808054","01301",20,0,0,"02",0
"7808172","01101",0,1,1,"  ",0
"7808235","00900",13,0,3,"02",73000
"7808318","00500",10,0,0,"02",0
"7808501","00701",7,0,2,"02",33600
"7808681","01101",19,0,2,"02",45500
"7808777","00800",19,0,1,"05",85000
"7808864","00702",18,0,2,"08",27600
"7809220","00800",12,0,3,"01",64400
"7809329","00200",27,0,3,"02",36200
"7809408","00900",24,0,2,"02",65300
"7809470","01101",21,0,2,"02",28200
"7809504","01102",3,0,4,"02",91300
"7809515","01101",25,0,2,"02",70300
"7809539","01312",21,0,1,"07",58250
"7809571","01102",6,0,2,"01",12500
"7809658","00500",19,0,5,"02",67000
"7809794","00300",7,0,0,"02",0
"7809886","00500",7,0,1,"01",10000
"7810210","01306",0,2,1,"  ",0
"7810221","01200",31,0,2,"03",58150
"7810419","01102",3,0,1,"01",44000
"7810616","00600",0,2,1,"  ",0
"7811006","00702",21,0,2,"02",98200
"7811189","01102",18,0,5,"03",88800
"7811283","00600",6,0,6,"02",40000
"7811428","01302",21,0,2,"04",41600
"7811490","00900",9,0,5,"02",69720
"7811535","00800",18,0,3,"02",46920
"7811942","01301",21,0,1,"02",18230
"7811954","00500",15,0,2,"02",32000
"7812318","01304",24,0,0,"09",0
"7812783","01302",13,0,5,"02",81500
"7812978","00300",9,0,2,"02",64400
"7813004","01309",0,1,1,"  ",0
"7813047","01312",18,0,1,"06",13800
"7813084","00900",30,0,3,"02",136000
"7813096","00500",6,0,2,"02",72800
"7813124","00500",29,0,0,"02",0
"7813292","01312",31,0,1,"05",16900
"7813422","00500",27,0,0,"02",0
"7813566","00500",15,0,3,"02",27700
"7813593","00500",15,0,2,"01",22100
"7813594","01101",21,0,3,"02",52830
"7813638","01301",40,0,3,"02",85000
"7813735","00702",24,0,2,"02",145000
"7813776","01200",24,0,2,"02",120600
"7813855","01102",6,0,3,"01",31800
"7813905","00300",12,0,1,"02",27600
"7814068","01200",0,2,1,"  ",0
"7814096","00701",27,0,5,"02",5000
"7814245","01101",22,0,1,"02",117100
"7814255","01301",0,2,1,"  ",0
"7814450","01311",24,0,4,"02",65000
"7814594","01306",28,0,5,"02",37030
"7814691","00800",25,0,4,"02",12400
"7814781","00100",9,0,7,"02",72000
"7814853","00500",23,0,0,"02",0
"7814974","01301",13,0,2,"02",33200
"7815013","01304",27,0,2,"02",94300
"7815105","00500",10,0,2,"01",40110
"7815480","01310",24,0,2,"01",38000
"7815579","00100",9,0,5,"02",39900
"7815624","00500",16,0,0,"01",0
"7815660","01200",3,0,6,"02",45500
"7815711","01304",24,0,2,"02",88670
"7815740","01000",0,1,1,"  ",0
"7815836","01312",33,0,9,"02",50400
"7815875","01301",16,0,2,"02",76000
"7815942","00701",31,0,1,"02",35000
"7816134","00600",18,0,1,"02",37000
"7816149","00800",6,0,1,"05",10600
"7816159","00701",12,0,3,"01",13700
"7816549","00400",25,0,4,"02",37690
"7816626","00900",24,0,1,"05",40700
"7816838","01102",6,0,2,"02",37400
"7817203","01102",3,0,1,"03",18000
"7817217","00900",24,0,1,"02",12500
"7817218","00300",6,0,2,"02",70500
"7817517","01310",18,0,2,"06",40600
"7817549","01311",34,0,2,"02",53040
"7817601","01102",3,0,2,"01",67400
"7817703","01305",18,0,1,"02",23200
"7817773","01302",18,0,2,"03",65000
"7817891","00600",0,2,1,"  ",0
"7818203","00400",25,0,4,"02",16000
"7818430","00600",6,0,1,"02",42000
"7818479","01313",27,0,3,"02",76000
"7818563","01303",27,0,1,"02",66000
"7818694","01306",34,0,3,"02",75000
"7818778","01308",27,0,1,"07",12200
"7819136","01102",6,0,2,"01",28590
"7819290","00100",6,0,2,"02",30300
"7819457","01000",24,0,4,"02",26000
"7819498","01301",21,0,2,"02",52000
"7819538","00702",18,0,4,"02",13600
"7819715","01102",6,0,1,"06",20900
"7819725","01306",22,0,2,"04",9200
"7819743","01306",28,0,1,"02",19800
"7819914","01200",21,0,1,"01",9670
"7819919","01101",37,0,4,"02",50000
"7819967","01303",22,0,1,"02",31000
"7820347","01306",28,0,4,"02",77300
"7820359","00200",6,0,0,"01",0
"7820628","01000",22,0,2,"01",14000
"7820692","01304",24,0,3,"02",52000
"7820714","01200",24,0,4,"02",55500
"7820881","00300",21,0,2,"02",208000
"7820910","00702",15,0,2,"02",33460
"7820925","00702",19,0,2,"02",41500
"7820974","00600",18,0,3,"02",32000
"7821027","00702",0,2,1,"  ",0
"7821146","01312",31,0,1,"07",66800
"7821246","00702",27,0,1,"06",36800
"7821337","01102",9,0,4,"02",65400
"7821742","00900",7,0,1,"02",32100
"7821964","00100",21,0,5,"02",41500
"7822112","01306",27,0,5,"06",10320
"7822170","01309",30,0,4,"02",112500
"7822555","00900",18,0,1,"01",27700
"7822630","00500",19,0,2,"02",36300
"7822992","01200",10,0,0,"02",0
"7823060","01307",6,0,1,"02",24500
"7823095","00100",10,0,0,"02",0
"7823155","01310",22,0,1,"01",28000
"7823345","01302",18,0,2,"03",30600
"7823360","01311",13,0,1,"02",21000
"7823433","01313",30,0,6,"05",18600
"7823912","01309",12,0,2,"02",43300
"7823953","01303",25,0,3,"02",80000
"7824003","00500",21,0,2,"02",71100
"7824231","00600",27,0,4,"02",119700
"7824290","00300",6,0,4,"02",54000
"7824316","01310",6,0,2,"02",72000
"7824322","01311",30,0,2,"07",44800
"7824387","01200",27,0,2,"03",19500
"7824447","00600",0,2,1,"  ",0
"7824454","00200",17,0,2,"07",38000
"7824619","01312",18,0,6,"02",73000
"7825473","01000",27,0,2,"02",33120
"7825526","01200",6,0,1,"02",17500
"7825586","00600",12,0,4,"02",36000
"7825871","01102",22,0,1,"02",42800
"7825903","01309",12,0,2,"02",60000
"7825999","00500",33,0,4,"07",13600
"7826044","01304",22,0,2,"09",35000
"7826055","00600",21,0,3,"03",68500
"7826112","01200",22,0,2,"01",17630
"7826235","00200",24,0,4,"01",36000
"7826347","01304",20,0,0,"03",0
"7826398","01313",27,0,2,"08",46500
"7826468","01304",28,0,1,"09",26000
"7826497","00500",21,0,2,"02",26600
"7826536","01200",25,0,1,"08",13300
"7826542","00200",28,0,3,"02",54200
"7826754","01308",6,0,1,"02",26500
"7826887","01305",18,0,1,"02",29000
"7826950","00300",3,0,4,"02",33000
"7827011","00800",24,0,1,"02",5100
"7827047","00500",6,0,2,"02",53200
"7827200","01000",19,0,2,"02",66200
"7827314","00500",6,0,4,"02",76550
"7827618","01307",27,0,4,"02",74000
"7827687","00500",6,0,1,"07",11000
"7827696","01310",34,0,4,"02",128400
"7827754","00900",33,0,2,"01",43700
"7827898","01312",24,0,5,"02",98600
"7828070","01000",25,0,2,"02",23830
"7828606","00702",24,0,1,"02",25000
"7828676","00300",30,0,0,"01",0
"7828773","00500",13,0,0,"02",0
"7828798","00200",27,0,3,"01",27000
"7828812","00500",21,0,4,"02",22500
"7828891","01101",33,0,4,"02",99850
"7829422","01200",3,0,2,"02",54000
